order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit
ORD-100973,03-09-2018,07-09-2018,Standard Class,CUST-1018,Finley Moore,Consumer,Austin,TX,72446,South,PROD-68939,Furniture,Furnishings,Furnishings Item 467,6001.6,4,0.1,1542.6
ORD-100974,28-05-2019,03-06-2019,Same Day,CUST-1325,Reese Thomas,Home Office,Chicago,IL,69535,Central,PROD-47599,Office Supplies,Binders,Binders Item 327,185.09,3,0.3,47.83
ORD-100975,06-03-2020,11-03-2020,Standard Class,CUST-1188,Alex Wilson,Corporate,Chicago,IL,15577,South,PROD-62721,Furniture,Bookcases,Bookcases Item 65,5335.98,6,0,2401.19
ORD-100976,11-04-2020,18-04-2020,Standard Class,CUST-1235,Reese Anderson,Home Office,San Diego,CA,57652,Central,PROD-27447,Furniture,Furnishings,Furnishings Item 371,6012.45,9,0,2145.76
ORD-100977,21-03-2019,25-03-2019,Standard Class,CUST-1485,Reese Lopez,Home Office,Dallas,TX,63504,Central,PROD-37985,Technology,Copiers,Copiers Item 202,5441.19,3,0,749.57
ORD-100978,15-07-2020,20-07-2020,Standard Class,CUST-1489,Reese Wilson,Consumer,Houston,TX,54260,West,PROD-77829,Technology,Machines,Machines Item 222,6431.33,3,0.2,2782.35
ORD-100979,18-02-2018,22-02-2018,Second Class,CUST-1341,Jamie Rodriguez,Home Office,Austin,TX,83841,West,PROD-85375,Technology,Machines,Machines Item 401,7605.2,4,0,353.14
ORD-100980,11-10-2019,19-10-2019,First Class,CUST-1378,Casey Thomas,Consumer,Fort Worth,TX,90258,East,PROD-18566,Technology,Phones,Phones Item 44,1783.26,1,0,103.91
ORD-100981,19-04-2018,25-04-2018,Standard Class,CUST-1160,Parker Miller,Corporate,Houston,TX,50312,East,PROD-86473,Furniture,Tables,Tables Item 464,8392.88,8,0,2299.18
ORD-100982,25-12-2018,30-12-2018,Second Class,CUST-1410,Skyler Garcia,Home Office,Chicago,IL,31398,South,PROD-91040,Office Supplies,Envelopes,Envelopes Item 210,36.63,3,0,5.47
ORD-100983,19-08-2020,24-08-2020,Standard Class,CUST-1462,Cameron Brown,Corporate,Chicago,IL,68314,East,PROD-59931,Office Supplies,Binders,Binders Item 243,461.44,7,0,-49.99
ORD-100984,10-02-2018,20-02-2018,Standard Class,CUST-1418,Parker Anderson,Consumer,Chicago,IL,68632,East,PROD-54535,Furniture,Tables,Tables Item 44,11421.24,6,0,4082.97
ORD-100985,04-10-2018,14-10-2018,Second Class,CUST-1201,Casey Brown,Home Office,San Francisco,CA,97674,West,PROD-48318,Technology,Copiers,Copiers Item 365,3057.34,2,0,774.54
ORD-100986,10-10-2020,11-10-2020,Standard Class,CUST-1302,Kendall Garcia,Consumer,Phoenix,AZ,35168,Central,PROD-74174,Technology,Phones,Phones Item 164,5728.89,3,0,958.65
ORD-100987,05-05-2019,10-05-2019,Second Class,CUST-1221,Avery Johnson,Consumer,San Francisco,CA,96074,South,PROD-53636,Technology,Phones,Phones Item 283,1098.32,1,0,173.4
ORD-100988,22-01-2018,01-02-2018,First Class,CUST-1194,Riley Thomas,Consumer,New York,NY,98067,Central,PROD-53992,Technology,Machines,Machines Item 188,10281.82,9,0.2,1579.05
ORD-100989,19-05-2020,26-05-2020,Standard Class,CUST-1067,Parker Rodriguez,Consumer,San Diego,CA,46915,Central,PROD-98055,Office Supplies,Labels,Labels Item 44,101.86,6,0.2,-6.94
ORD-100990,21-08-2018,22-08-2018,Standard Class,CUST-1412,Morgan Davis,Consumer,Philadelphia,PA,18514,West,PROD-21453,Technology,Accessories,Accessories Item 443,3680.24,2,0,267.48
ORD-100991,28-01-2018,03-02-2018,Standard Class,CUST-1316,Jordan Jones,Consumer,Columbus,OH,70393,Central,PROD-90290,Technology,Phones,Phones Item 63,1403.45,1,0.1,139.88
ORD-100992,13-02-2019,15-02-2019,First Class,CUST-1367,Jordan Smith,Consumer,Austin,TX,40549,West,PROD-60711,Office Supplies,Paper,Paper Item 165,22.86,9,0,7.09
ORD-100993,09-02-2019,17-02-2019,Standard Class,CUST-1095,Emerson Martinez,Corporate,San Jose,CA,18030,South,PROD-10827,Office Supplies,Envelopes,Envelopes Item 41,121.93,3,0.3,13.5
ORD-100994,24-06-2019,27-06-2019,Standard Class,CUST-1294,Riley Brown,Corporate,Los Angeles,CA,34667,West,PROD-31289,Furniture,Bookcases,Bookcases Item 203,10497,10,0,2364.79
ORD-100995,24-04-2020,03-05-2020,Standard Class,CUST-1111,Kendall Rodriguez,Corporate,Jacksonville,FL,41558,East,PROD-46890,Technology,Copiers,Copiers Item 387,3609.3,3,0,571.5
ORD-100996,09-05-2018,17-05-2018,Second Class,CUST-1375,Taylor Martin,Corporate,San Antonio,TX,20479,South,PROD-51733,Office Supplies,Paper,Paper Item 302,56.92,6,0.1,4.19
ORD-100997,15-05-2018,25-05-2018,Second Class,CUST-1429,Avery Anderson,Consumer,San Francisco,CA,72973,Central,PROD-74105,Furniture,Tables,Tables Item 161,4556.1,9,0.3,966.98
ORD-100998,25-01-2019,29-01-2019,Standard Class,CUST-1021,Parker Wilson,Consumer,San Diego,CA,52515,South,PROD-69267,Furniture,Furnishings,Furnishings Item 79,2806.52,3,0.1,498.92
ORD-100999,29-02-2020,07-03-2020,Standard Class,CUST-1447,Casey Hernandez,Consumer,Columbus,OH,92862,West,PROD-11828,Furniture,Tables,Tables Item 223,4258.2,3,0,1316.37
